Name,Size / Usage,Context,Input,Digest,Updated
qwen:72b-chat-v1.5-q6_K,59GB,32K,Text,5e3a83c19698,2 years ago
qwen:72b-chat-q8_0,77GB,32K,Text,030f5b2af0ff,2 years ago
qwen:72b-chat-v1.5-q8_0,77GB,32K,Text,d9fd9f90f55b,2 years ago
qwen:72b-chat-fp16,145GB,32K,Text,123c97eccf0d,2 years ago
qwen:72b-chat-v1.5-fp16,145GB,32K,Text,28d7b95e342e,2 years ago
qwen:72b-text,63GB,32K,Text,641bc60e9274,2 years ago
qwen:72b-text-q2_K,27GB,32K,Text,23b4e03b0625,2 years ago
qwen:72b-text-v1.5-q2_K,28GB,32K,Text,197347e6f44a,2 years ago
qwen:72b-text-q3_K_S,32GB,32K,Text,325a8011ee4b,2 years ago
qwen:72b-text-v1.5-q3_K_S,33GB,32K,Text,543046c80b47,2 years ago
qwen:72b-text-q3_K_M,37GB,32K,Text,1c5d6fd01ff9,2 years ago
qwen:72b-text-v1.5-q3_K_M,36GB,32K,Text,0369ae92fbbb,2 years ago
qwen:72b-text-q3_K_L,39GB,32K,Text,a7cdeaeb4dc6,2 years ago
qwen:72b-text-v1.5-q3_K_L,38GB,32K,Text,12d317b5786e,2 years ago
qwen:72b-text-q4_0,41GB,32K,Text,1cd3d5885ed6,2 years ago
qwen:72b-text-v1.5-q4_0,41GB,32K,Text,d5c16df7f831,2 years ago
qwen:72b-text-q4_1,45GB,32K,Text,b466cc1b68b6,2 years ago
qwen:72b-text-v1.5-q4_1,45GB,32K,Text,c43dd2a16f0f,2 years ago
qwen:72b-text-q4_K_S,41GB,32K,Text,66750638e89b,2 years ago
qwen:72b-text-v1.5-q4_K_S,42GB,32K,Text,c395d71df009,2 years ago
qwen:72b-text-q4_K_M,45GB,32K,Text,17d08105327a,2 years ago
qwen:72b-text-v1.5-q4_K_M,44GB,32K,Text,b6c1eefce0a6,2 years ago
qwen:72b-text-q5_0,50GB,32K,Text,d552a292aad1,2 years ago
qwen:72b-text-v1.5-q5_0,50GB,32K,Text,ce956e731751,2 years ago
qwen:72b-text-q5_1,54GB,32K,Text,d8d15961dfea,2 years ago
qwen:72b-text-v1.5-q5_1,54GB,32K,Text,e61f727ecdb2,2 years ago
qwen:72b-text-q5_K_S,50GB,32K,Text,c47f6138bc77,2 years ago
qwen:72b-text-v1.5-q5_K_S,50GB,32K,Text,8c427eabb6e1,2 years ago
qwen:72b-text-q5_K_M,53GB,32K,Text,5a9b21fe4698,2 years ago
qwen:72b-text-v1.5-q5_K_M,51GB,32K,Text,ea68416fee98,2 years ago
qwen:72b-text-q6_K,59GB,32K,Text,025578f7c6ba,2 years ago
qwen:72b-text-v1.5-q6_K,59GB,32K,Text,c75eef5a9035,2 years ago
qwen:72b-text-q8_0,77GB,32K,Text,5c8b151ce1ed,2 years ago
qwen:72b-text-v1.5-q8_0,77GB,32K,Text,da7cc3b6659a,2 years ago
qwen:72b-text-fp16,145GB,32K,Text,34db8c6fcc66,2 years ago
qwen:72b-text-v1.5-fp16,145GB,32K,Text,e45fb69e7592,2 years ago
qwen:110b-chat,63GB,32K,Text,7fed4b7787da,2 years ago
qwen:110b-chat-v1.5-q2_K,41GB,32K,Text,1e7acfd0a780,2 years ago
qwen:110b-chat-v1.5-q3_K_S,48GB,32K,Text,a2f6e6c88111,2 years ago
qwen:110b-chat-v1.5-q3_K_M,54GB,32K,Text,e1dea48c9e67,2 years ago
qwen:110b-chat-v1.5-q3_K_L,58GB,32K,Text,38eec5a3a415,2 years ago
qwen:110b-chat-v1.5-q4_0,63GB,32K,Text,7fed4b7787da,2 years ago
qwen:110b-chat-v1.5-q4_1,70GB,32K,Text,6122c3a9ed71,2 years ago
qwen:110b-chat-v1.5-q4_K_S,63GB,32K,Text,89cc28d3008f,2 years ago
qwen:110b-chat-v1.5-q4_K_M,67GB,32K,Text,b9cfda07d6f6,2 years ago
qwen:110b-chat-v1.5-q5_0,77GB,32K,Text,34209c9810a9,2 years ago
qwen:110b-chat-v1.5-q5_1,84GB,32K,Text,e74e5965cc23,2 years ago
qwen:110b-chat-v1.5-q5_K_S,77GB,32K,Text,7ba26ace3df0,2 years ago
qwen:110b-chat-v1.5-q5_K_M,79GB,32K,Text,98574b6ea163,2 years ago
qwen:110b-chat-v1.5-q6_K,91GB,32K,Text,1e57b2da94fa,2 years ago
qwen:110b-chat-v1.5-q8_0,118GB,32K,Text,a7b94c2ca097,2 years ago
qwen:110b-chat-v1.5-fp16,222GB,32K,Text,ba695125f554,2 years ago
qwen:110b-text-v1.5-q2_K,41GB,32K,Text,0c0dc39aeb62,2 years ago
qwen:110b-text-v1.5-q3_K_S,48GB,32K,Text,f47bf7b34be3,2 years ago
qwen:110b-text-v1.5-q3_K_M,54GB,32K,Text,354ef171b532,2 years ago
qwen:110b-text-v1.5-q3_K_L,58GB,32K,Text,d600eac4b5ea,2 years ago
qwen:110b-text-v1.5-q4_0,63GB,32K,Text,641bc60e9274,2 years ago
qwen:110b-text-v1.5-q4_1,70GB,32K,Text,88fd1ce3561e,2 years ago
qwen:110b-text-v1.5-q4_K_S,63GB,32K,Text,29294418d682,2 years ago
qwen:110b-text-v1.5-q4_K_M,67GB,32K,Text,b66e1e01042f,2 years ago
qwen:110b-text-v1.5-q5_0,77GB,32K,Text,818ee5b08aa2,2 years ago
qwen:110b-text-v1.5-q5_1,84GB,32K,Text,19c32c34f04a,2 years ago
qwen:110b-text-v1.5-q5_K_S,77GB,32K,Text,358e654339d6,2 years ago
qwen:110b-text-v1.5-q5_K_M,79GB,32K,Text,db245b9a7f62,2 years ago
qwen:110b-text-v1.5-q6_K,91GB,32K,Text,446cabb2ebd6,2 years ago
qwen:110b-text-v1.5-q8_0,118GB,32K,Text,53bc7e72b768,2 years ago
qwen:110b-text-v1.5-fp16,222GB,32K,Text,db7af5aa87cf,2 years ago
